"","X","Tweet.Id","Text","Name","Screen.Name","Created.At","Favorites","Retweets","Language","Client","Tweet.Type","Media.Type","URLs","Hashtags","Mentions"
"8115","8115","881540325361242112","@realDonaldTrump, your bullying and thuggish antics will not scare any of us into complicit silence. Not today. Not ever.Ì†,"Ana Navarro","ananavarro","Sun Jul 02 15:49:26 +0000 2017","6912","2700","English","Twitter for iPad","Tweet","","1","0",1
"8116","8116","881614173012209664","I may have to accept this irresponsible hate monger is my President. But I will never respect him. Ever. https://t.co/idJalQg8qu","Ana Navarro","ananavarro","Sun Jul 02 20:42:53 +0000 2017","19913","4591","English","Twitter for iPhone","Tweet","","1","0",0
"8117","8117","881630345728319488","I may have to accept this irresponsible hate monger is my President. But I will never respect him. Ever. https://t.co/idJalQg8qu","Ana Navarro","ananavarro","Sun Jul 02 21:47:08 +0000 2017","0","0","English","Twitter for iPad","Retweet","","1","0",0
"8118","8118","881894861254819841","Sorry, dear. I don't do cat-fights. But nice try. Have a nice day. https://t.co/u6WoKXKKAv","Ana Navarro","ananavarro","Mon Jul 03 15:18:14 +0000 2017","11885","1333","English","Twitter for iPad","Tweet","","1","0",0
"8119","8119","881907567911469056",".@ananavarro: ""Do not lower the Presidency of the United States, do not diminish it to accommodate this one man"" https://t.co/sfjHNGdu2w","Ana Navarro","ananavarro","Mon Jul 03 16:08:43 +0000 2017","0","0","English","Twitter for iPhone","Retweet","","1","0",1
"8120","8120","881916751981707265","Tweeps, keep this little angel in your thoughts and prayers. https://t.co/tcY3gYXa9L","Ana Navarro","ananavarro","Mon Jul 03 16:45:13 +0000 2017","2387","339","English","Twitter for iPad","Tweet","","1","0",0
"8121","8121","881958215864524802","Sorry. It usually lasts no more than 3 days.Ì†,"Ana Navarro","ananavarro","Mon Jul 03 19:29:59 +0000 2017","3764","289","English","Twitter for iPhone","Tweet","","1","0",0
"8122","8122","881975636289609728","My colleagues &amp; I get this daily. Trump's anti-press/CNN tweets are not funny to me b/c i know there's a lot of angry wack-jobs out there. https://t.co/AFIyTwoyu6","Ana Navarro","ananavarro","Mon Jul 03 20:39:12 +0000 2017","31008","19249","English","Twitter for iPhone","Tweet","Photo","0","0",0
"8123","8123","882208553049706497","Happy Birthday, America. The older we both get, the more I love you. Ì†,"Ana Navarro","ananavarro","Tue Jul 04 12:04:44 +0000 2017","12985","1823","English","Twitter for iPad","Tweet","","0","0",0
"8124","8124","882321378690707456","I wouldn't be surprised if more Americans trust Bernie Madoff than trust Donald Trump. https://t.co/WuL7WplOh1","Ana Navarro","ananavarro","Tue Jul 04 19:33:04 +0000 2017","10584","2546","English","Twitter for iPhone","Tweet","","1","0",0
"8125","8125","882357502750359553","Guy named HansAssholeSolo, who posted original WWE Trump vs CNN clip, has done what the 45th President of the US has never done, apologize. https://t.co/arpYli7KHq","Ana Navarro","ananavarro","Tue Jul 04 21:56:36 +0000 2017","15564","4894","English","Twitter for iPad","Tweet","","1","0",0
"8126","8126","882360724013674499","Scoured my feed, &amp; this best u found to claim incitement of violence? Quip was re Sandinista fan, DiBlasio on his '14 swearing-in. Nice tryÌ†,"Ana Navarro","ananavarro","Tue Jul 04 22:09:24 +0000 2017","1351","168","English","Twitter for iPad","Tweet","","1","0",0
"8127","8127","882364556252770308","Ì†,"Ana Navarro","ananavarro","Tue Jul 04 22:24:38 +0000 2017","826","65","English","Twitter for iPad","Tweet","","1","0",0
"8128","8128","882366744161124352","Here's a thought...hold the President of the United States, highest office in the land, to that standard. Then, get back to me.Ì†,"Ana Navarro","ananavarro","Tue Jul 04 22:33:20 +0000 2017","10713","2261","English","Twitter for iPad","Tweet","","1","0",0
"8129","8129","882379402075615234","America's resolute, resilient. Patriotism &amp; pride in our country shouldn't be determined by POTUS. America's much greater than that. I ‚ù,"Ana Navarro","ananavarro","Tue Jul 04 23:23:37 +0000 2017","5817","1118","English","Twitter for iPhone","Tweet","","1","0",0
"8130","8130","882652493552988160","""On the brink""? Venezuela is deep into a state of failed dictatorship. Brave protestors been getting killed by Maduro regime for months.Ì†,"Ana Navarro","ananavarro","Wed Jul 05 17:28:48 +0000 2017","1717","738","English","Twitter for iPhone","Tweet","","1","0",0
"8131","8131","882653929271635968","I read it. Grateful you're writing about Ì†,"Ana Navarro","ananavarro","Wed Jul 05 17:34:30 +0000 2017","1107","385","English","Twitter for iPhone","Tweet","","1","0",0
"8132","8132","882694125748965381","Ooooh. Maybe that explains it. Too much tanning. Ì†,"Ana Navarro","ananavarro","Wed Jul 05 20:14:13 +0000 2017","7673","1366","English","Twitter for iPad","Tweet","","1","0",0
"8133","8133","882995150997393408","Glad @SenJohnMcCain will receive Liberty Medal. He's served &amp; sacrificed for our country. And, no he's not a loserÌ†,"Ana Navarro","ananavarro","Thu Jul 06 16:10:23 +0000 2017","5578","818","English","Twitter for iPad","Tweet","","1","0",1
"8134","8134","883055905511809024","This happens in dictatorships. Not only do regimes come after opponents, but also after their families. Sad reflection of America 2017. https://t.co/qLHUUrUM52","Ana Navarro","ananavarro","Thu Jul 06 20:11:48 +0000 2017","9336","5139","English","Twitter for iPhone","Tweet","","1","0",0
"8135","8135","883060734128791552","@fineout, exactly what voter information is FL releasing to that ""trumped-up"" voter fraud commission? This Floridian would like to know... https://t.co/nbn8Av5H1O","Ana Navarro","ananavarro","Thu Jul 06 20:31:00 +0000 2017","34","14","English","Twitter for iPad","Tweet","","1","0",1
"8136","8136","883288822661996545","This is President Trump's idea of preparing for an important, first bi-lateral meeting with Vladimir Putin. Disgraceful! https://t.co/ShNSWlpeYp","Ana Navarro","ananavarro","Fri Jul 07 11:37:20 +0000 2017","12559","3583","English","Twitter for iPad","Tweet","","1","0",0
"8137","8137","883338918132944900","@davidaxelrod, the real question everyone is. Talking about is, how ever does @johnpodesta get his risotto to be so creamy? https://t.co/ax7wWEL2VO","Ana Navarro","ananavarro","Fri Jul 07 14:56:24 +0000 2017","864","112","English","Twitter for iPad","Tweet","","1","0",2
"8138","8138","883373813492318209","@johnpodesta masterfully trolling President Man-Baby. Ì†,"Ana Navarro","ananavarro","Fri Jul 07 17:15:04 +0000 2017","444","120","English","Twitter for iPad","Tweet","","1","0",1
"8139","8139","883397925081989120","Being anti-Semetic and over-all a complete ass-hat is the only way this weirdo and professional provocateur can get any attention. Pathetic. https://t.co/v4Q6lgkDUD","Ana Navarro","ananavarro","Fri Jul 07 18:50:52 +0000 2017","1803","342","English","Twitter for iPad","Tweet","","1","0",0
"8140","8140","883414250764595202","If accurate, this is a very good thing and significant achievement. https://t.co/N8qAnzkLbg","Ana Navarro","ananavarro","Fri Jul 07 19:55:45 +0000 2017","1122","192","English","Twitter for iPad","Tweet","","1","0",0
"8141","8141","883650144532660224","Lawd! It's always something with these Trump kiddos. https://t.co/zQu2vOtkF6","Ana Navarro","ananavarro","Sat Jul 08 11:33:06 +0000 2017","1614","461","English","Twitter for iPad","Tweet","","1","0",0
"8142","8142","883651921181069314","After mos of protests, Venezuelan oppo leader, Leopoldo Lopez, who was unjustly jailed/tortured by Maduro regime, now under ""house arrest""Ì†,"Ana Navarro","ananavarro","Sat Jul 08 11:40:10 +0000 2017","1117","407","English","Twitter for iPad","Tweet","","0","0",0
"8143","8143","883662025326563330","This is insane. But well, at least we've found one more health benefit of red wine. Ì†,"Ana Navarro","ananavarro","Sat Jul 08 12:20:19 +0000 2017","892","110","English","Twitter for iPad","Tweet","","1","0",0
"8144","8144","883682155615969281","Given choice b/w Pres. Donald or Pres. Ivanka, I'd take her. After all, she's smart and eloquent and knows how to make champagne popsicles. https://t.co/54uZy3mUqM","Ana Navarro","ananavarro","Sat Jul 08 13:40:18 +0000 2017","10518","2074","English","Twitter for iPad","Tweet","","1","0",0
"8145","8145","883688827793047552","Telling that pic of Ivanka at G-20 table was posted by Russian staff. Russians knew would: 1. be deemed controversial; 2. get us going in US","Ana Navarro","ananavarro","Sat Jul 08 14:06:49 +0000 2017","27638","9905","English","Twitter for iPad","Tweet","","0","0",0
"8146","8146","883719324883718144","Oh, no! I got under Little Boy Trump's thin skin. Not his fault. It's a hereditary condition. https://t.co/HOnEoAIN8j","Ana Navarro","ananavarro","Sat Jul 08 16:08:00 +0000 2017","37015","8632","English","Twitter for iPad","Tweet","","1","0",0
"8147","8147","883754739195891713","Maduro regime feeling pressure of daily protests.""Releases"" @leopoldolopez to house-arrest to release steam. Wont work. Ì†,"Ana Navarro","ananavarro","Sat Jul 08 18:28:43 +0000 2017","615","193","English","Twitter for iPad","Tweet","","1","0",1
"8148","8148","883785642748104704","R.I.P. Lafayette. https://t.co/JqjkA027r5","Ana Navarro","ananavarro","Sat Jul 08 20:31:31 +0000 2017","2586","466","Turkish","Twitter for iPad","Tweet","","1","0",0
"8149","8149","883799094011060225","Seems Trumpito has bigger issues than trolling me for calling his sister, ""smart, eloquent"" &amp; good at making champagne popsicles. Cheers! Ì†,"Ana Navarro","ananavarro","Sat Jul 08 21:24:58 +0000 2017","15256","4415","English","Twitter for iPad","Tweet","","1","0",0
"8150","8150","883996944816885761","There's something sad about this reporter's blunt, painfully honest description of Trump. Then I realized, it's sad because it's so true.Ì†,"Ana Navarro","ananavarro","Sun Jul 09 10:31:10 +0000 2017","28887","10580","English","Twitter for iPad","Tweet","","1","0",0
"8151","8151","884031346670280704","There's something sad about this reporter's blunt, painfully honest description of Trump. Then I realized, it's sad because it's so true.Ì†,"Ana Navarro","ananavarro","Sun Jul 09 12:47:52 +0000 2017","0","0","English","Twitter for iPad","Retweet","","1","0",0
"8152","8152","884116778179342337","If GOP in Congress allow this, will be beyond partisan. Will be complicit in further eroding our elections &amp; ntl security. Stop this loon!Ì†,"Ana Navarro","ananavarro","Sun Jul 09 18:27:20 +0000 2017","17147","6578","English","Twitter for iPhone","Tweet","","1","0",0
"8153","8153","884182991328743425","Me: Look out ur window. See if gas tank on ur side
Him: How long u drive car b4 u remember?
Me: 2.5 yrs
Him: How long's ur lease?
Me: 2 yrsÌ†,"Ana Navarro","ananavarro","Sun Jul 09 22:50:27 +0000 2017","2685","133","English","Twitter for iPad","Tweet","","0","0",0
"8154","8154","884184680064483330","#Trumpito admits he agreed to meet Russian lawyer b/c she claimed to have info re DNC/Clinton Camp...Was he dropped on his head as a baby?Ì†,"Ana Navarro","ananavarro","Sun Jul 09 22:57:09 +0000 2017","9022","3126","English","Twitter for iPad","Tweet","","1","1",0
"8155","8155","884187230784434176","Not a dime, hon. Never met the guy. But why don't u have Jared and Ivanka ask him? I read they were at a Hamptons' party w/Soros last week. https://t.co/QKYiuoVxf7","Ana Navarro","ananavarro","Sun Jul 09 23:07:17 +0000 2017","9653","2071","English","Twitter for iPad","Tweet","","1","0",0
"8156","8156","884191263108497408","True dat. Ì†,"Ana Navarro","ananavarro","Sun Jul 09 23:23:19 +0000 2017","3011","389","English","Twitter for iPad","Tweet","","1","0",0
"8157","8157","884195244115447809","In Spanish, it's the male diminutive for Little Boy Trump. Come on guys, let's get #Trumpito trending. Activate! Replicate! Irritate!!! Ì†,"Ana Navarro","ananavarro","Sun Jul 09 23:39:08 +0000 2017","18065","9302","English","Twitter for iPad","Tweet","","1","1",0
"8158","8158","884216820781240320","Recap: Trump anti-murder task force w/Charles Manson. Oops! Mean anti-hacking w/Putin; Pence fetes donors at Casa VP; Trumpito met w/Russian","Ana Navarro","ananavarro","Mon Jul 10 01:04:52 +0000 2017","5580","1340","English","Twitter for iPad","Tweet","","0","0",0
"8159","8159","884234472048250880","Only thing that can distract me from Trump-Russia right now, is @Andy trying to referee Real Housewives reunion...or if Raul Castro croaks.","Ana Navarro","ananavarro","Mon Jul 10 02:15:01 +0000 2017","3846","413","English","Twitter for iPad","Tweet","","0","0",1
"8160","8160","884368409147867136","Turned on news, 1st 3 words I hear, ""Trump"", ""Russian"", ""collusion"". And it's only 7am on 1st workday of the week. Have some covfefe, y'all!","Ana Navarro","ananavarro","Mon Jul 10 11:07:14 +0000 2017","15664","3034","English","Twitter for iPad","Tweet","","0","0",0
"8161","8161","884379956981235714","Folks, anytime the Kremlin goes out of its way to deny something happened, you might as well take it as a biblical fact, that it happened. https://t.co/vDcOVpwRfU","Ana Navarro","ananavarro","Mon Jul 10 11:53:07 +0000 2017","19350","7398","English","Twitter for iPad","Tweet","","1","0",0
"8162","8162","884381217654755329","Soon he'll tweet made-up words, bloody insults vs @morningmika, memes of Hulk Hogan pummeling @CNN...all in effort to distract. Focus on Ì†,"Ana Navarro","ananavarro","Mon Jul 10 11:58:07 +0000 2017","4111","1041","English","Twitter for iPad","Tweet","","1","0",2
"8163","8163","884389979350335489","@NewDay, @ChrisCuomo, can somebody please get me off this roller-coaster on a never-ending loop?","Ana Navarro","ananavarro","Mon Jul 10 12:32:56 +0000 2017","215","31","English","Twitter for iPad","Tweet","","0","0",2
"8164","8164","884413728288124928","Have Spanish interviews today. Anyone know como se dice, ""collusion"", en Espa√±ol? Maybe I should ask how to say it in Russian, instead.Ì†,"Ana Navarro","ananavarro","Mon Jul 10 14:07:19 +0000 2017","9723","1429","English","Twitter for iPhone","Tweet","","0","0",0
"8165","8165","884444194940563456","It's always something with these Trump-Kushner clan. They see public service and opportunities for private enrichment as one in the same. https://t.co/fPJPBiyfHh","Ana Navarro","ananavarro","Mon Jul 10 16:08:22 +0000 2017","5935","2444","English","Twitter for iPhone","Tweet","","1","0",0
"8166","8166","884445734833188864","For Christmas this year, I want one of those invisible capes every Russian that's ever met w/anyone from Trump world wears to the meetings.","Ana Navarro","ananavarro","Mon Jul 10 16:14:30 +0000 2017","9750","1997","English","Twitter for iPad","Tweet","","0","0",0
"8167","8167","884454261932871681","There is nothing more American than our democracy &amp; the integrity of our elections. Exposing Russian interference, is defending America.Ì†,"Ana Navarro","ananavarro","Mon Jul 10 16:48:23 +0000 2017","8040","2733","English","Twitter for iPad","Tweet","","1","0",0
